ndvi_mean,area,ID_hormone,lon,lat,ndvi_sd,ndbi_mean,ndbi_sd
0.3537832096454341,Guelph,F67,-80.34790600000001,43.381158,0.022429832100159315,0.13936396137579893,0.04407957173317713
0.3537832096454341,Guelph,F76,-80.34790600000001,43.381158,0.022429832100159315,0.13936396137579893,0.04407957173317713
0.3537832096454341,Guelph,F88,-80.34790600000001,43.381158,0.022429832100159315,0.13936396137579893,0.04407957173317713
0.3537832096454341,Guelph,F97,-80.34790600000001,43.381158,0.022429832100159315,0.13936396137579893,0.04407957173317713
0.3537832096454341,Guelph,F98,-80.34790600000001,43.381158,0.022429832100159315,0.13936396137579893,0.04407957173317713
0.3537832096454341,Guelph,F99,-80.34790600000001,43.381158,0.022429832100159315,0.13936396137579893,0.04407957173317713
0.3256098724534604,Guelph,124,-80.260665,43.548799,0.05911438956784144,0.29393755017427436,0.05177522729045085
0.3256098724534604,Guelph,125,-80.260665,43.548799,0.05911438956784144,0.29393755017427436,0.05177522729045085
0.3256098724534604,Guelph,126,-80.260665,43.548799,0.05911438956784144,0.29393755017427436,0.05177522729045085
0.3256098724534604,Guelph,127,-80.260665,43.548799,0.05911438956784144,0.29393755017427436,0.05177522729045085
0.3256098724534604,Guelph,128,-80.260665,43.548799,0.05911438956784144,0.29393755017427436,0.05177522729045085
0.3256098724534604,Guelph,129,-80.260665,43.548799,0.05911438956784144,0.29393755017427436,0.05177522729045085
0.3256098724534604,Guelph,130,-80.260665,43.548799,0.05911438956784144,0.29393755017427436,0.05177522729045085
0.3256098724534604,Guelph,158,-80.260665,43.548799,0.05911438956784144,0.29393755017427436,0.05177522729045085
0.3256098724534604,Guelph,159,-80.260665,43.548799,0.05911438956784144,0.29393755017427436,0.05177522729045085
0.3256098724534604,Guelph,160,-80.260665,43.548799,0.05911438956784144,0.29393755017427436,0.05177522729045085
0.3256098724534604,Guelph,161,-80.260665,43.548799,0.05911438956784144,0.29393755017427436,0.05177522729045085
0.3256098724534604,Guelph,162,-80.260665,43.548799,0.05911438956784144,0.29393755017427436,0.05177522729045085
0.3256098724534604,Guelph,163,-80.260665,43.548799,0.05911438956784144,0.29393755017427436,0.05177522729045085
0.3256098724534604,Guelph,164,-80.260665,43.548799,0.05911438956784144,0.29393755017427436,0.05177522729045085
